price,rooms,halls,area,orientation,decoration,floor_level,total_floor,building_type,community,subdistrict
2550000.0,3.0,2.0,121.74,"南,北,",精装,低,32.0,板楼,招商雍华府,南湖沃尔玛 
2760000.0,3.0,2.0,131.04,"南,",精装,低,34.0,塔楼,中建南湖壹号,珞狮南路 
850000.0,2.0,1.0,99.55,"南,",简装,高,6.0,板楼,和逸苑,杨园 
1890000.0,3.0,2.0,111.75,"东南,",毛坯,中,32.0,,诺展星座,团结大道 
2690000.0,3.0,2.0,113.56,"东南,",精装,高,33.0,,福星惠誉东湖城二期,东湖东亭 
1670000.0,3.0,2.0,95.77,"南,",精装,低,40.0,,保利上城西区,白沙洲 
1900000.0,3.0,2.0,111.0,"南,北,西,",简装,中,7.0,板楼,教师小区,虎泉杨家湾 
1720000.0,3.0,2.0,127.55,"南,北,",简装,中,7.0,塔楼,桂子花园一期,卓刀泉 
1730000.0,3.0,2.0,124.03,"南,",精装,中,11.0,板楼,半岛花园,珞狮南路 
1250000.0,3.0,1.0,88.74,"南,北,",精装,中,8.0,板楼,融科花满庭,白沙洲 
1880000.0,3.0,1.0,126.17,"东南,",毛坯,高,34.0,塔楼,世茂云锦玉海园,白沙洲 
2400000.0,3.0,2.0,108.01,"南,北,",精装,中,32.0,,福星惠誉东湖城三期,团结大道 
1760000.0,3.0,1.0,118.27,"东南,",精装,高,47.0,板楼,世茂云锦玉海园,白沙洲 
3170000.0,3.0,2.0,128.28,"南,北,",精装,高,24.0,板楼,大华南湖公园世家三期,新南湖 
1380000.0,3.0,2.0,98.43,"南,",毛坯,高,40.0,,保利上城,白沙洲 
1500000.0,3.0,2.0,98.43,"南,北,",毛坯,高,40.0,,保利上城,白沙洲 
1190000.0,3.0,2.0,93.56,"南,北,",毛坯,中,31.0,板楼,花样年锦绣城B区,白沙洲 
2250000.0,3.0,2.0,97.63,"东南,",精装,中,28.0,板楼,长航蓝晶绿洲一二期,徐东 
1630000.0,2.0,2.0,81.03,"南,",精装,中,30.0,,未来城,街道口 
550000.0,1.0,1.0,38.55,"南,",简装,高,18.0,塔楼,明泽丰华苑,新南湖 
930000.0,2.0,2.0,80.27,"南,",毛坯,高,33.0,板楼,胜利丰园,白沙洲 
920000.0,2.0,2.0,79.35,"东,",精装,高,31.0,,毛坦港湾B区,白沙洲 
2130000.0,3.0,2.0,118.54,"东南,",精装,高,16.0,塔楼,保利浅水湾,卓刀泉 
1280000.0,2.0,2.0,74.47,"南,",毛坯,高,34.0,,保利上城,白沙洲 
1498000.0,2.0,2.0,85.09,"南,",精装,高,18.0,板楼,保利心语一期,珞狮南路 
2090000.0,3.0,1.0,100.83,"南,",精装,低,44.0,板楼,保利新武昌K4地块,白沙洲 
1480000.0,2.0,2.0,67.82,"南,",精装,中,34.0,塔楼,保利中央公馆,新南湖 
1200000.0,2.0,1.0,78.45,"南,",毛坯,低,34.0,板楼,复地悦城二期东区,白沙洲 
2160000.0,3.0,2.0,128.74,"南,北,",精装,中,18.0,塔楼,学雅芳邻,卓刀泉 
1440000.0,3.0,2.0,119.12,"南,北,",简装,中,8.0,板楼,狮城公寓(书城路),新南湖 
1870000.0,2.0,1.0,87.18,"南,",简装,中,31.0,,领秀城,卓刀泉 
2860000.0,4.0,2.0,139.01,"南,",毛坯,中,41.0,,福星惠誉东湖城二期,东湖东亭 
790000.0,2.0,1.0,69.69,"南,北,",精装,高,6.0,板楼,金鹤园小区,青山 
2860000.0,4.0,2.0,139.01,"南,",毛坯,中,41.0,,福星惠誉东湖城二期,东湖东亭 
790000.0,2.0,1.0,69.69,"南,北,",精装,高,6.0,板楼,金鹤园小区,青山 
1870000.0,2.0,1.0,87.18,"南,",简装,中,31.0,,领秀城,卓刀泉 
4300000.0,3.0,2.0,130.48,"南,",精装,低,6.0,板楼,万科翡翠云台,卓刀泉 
960000.0,2.0,2.0,82.95,"南,",精装,,,塔楼,福星惠誉东澜岸,白沙洲 
2120000.0,3.0,2.0,127.54,"南,",简装,中,12.0,板楼,南湖雅园,珞狮南路 
1268000.0,2.0,2.0,72.44,"南,",精装,中,34.0,板楼,保利心语十期,珞狮南路 
1210000.0,2.0,2.0,86.81,"东南,",精装,高,33.0,,江南·新天地(洪山),团结大道 
1080000.0,2.0,2.0,102.79,"南,",简装,高,8.0,板楼,丽湖花园,珞狮南路 
2080000.0,3.0,2.0,90.69,"东南,",精装,中,33.0,塔楼,保利公园九里五期,老南湖 
2300000.0,3.0,2.0,118.08,"南,北,",精装,低,27.0,,金地自在城,团结大道 
1460000.0,2.0,2.0,89.73,"南,",毛坯,低,32.0,,珞珈雅苑,珞狮南路 
1590000.0,3.0,2.0,90.52,"南,北,",精装,低,34.0,板楼,保利公园九里,老南湖 
1560000.0,3.0,1.0,86.73,"东南,",精装,高,44.0,,东原晴天见,老南湖 
1290000.0,2.0,2.0,87.88,"南,",精装,高,15.0,板楼,菁华园,团结大道 
1200000.0,2.0,2.0,101.0,"南,北,",简装,中,8.0,板楼,金银岛花园,徐东 
1840000.0,3.0,2.0,88.94,"东,西,",精装,中,34.0,,金地自在城,团结大道 
2690000.0,2.0,2.0,91.55,"南,",精装,中,34.0,板楼,保利华都,虎泉杨家湾 
1880000.0,2.0,2.0,97.79,"南,北,",精装,中,23.0,,爱家皇家公馆,团结大道 
1150000.0,2.0,2.0,83.76,"东,南,",精装,低,46.0,板楼,世茂林屿岸,文化大道 
1380000.0,2.0,1.0,72.05,"南,",精装,高,34.0,板楼,保利公园九里,老南湖 
2680000.0,3.0,2.0,128.2,"南,北,",精装,中,6.0,板楼,金地格林小城美茵区,新南湖 
1540000.0,3.0,1.0,90.99,"南,",精装,高,34.0,塔楼,佳兆业金域天下一期,白沙洲 
1800000.0,4.0,2.0,147.68,"南,北,",精装,中,27.0,,天丰花园,团结大道 
2150000.0,3.0,1.0,90.99,"南,",精装,中,34.0,塔楼,保利中央公馆,新南湖 
1650000.0,3.0,2.0,122.08,"南,北,",精装,高,32.0,,铁机新居,团结大道 
2560000.0,4.0,2.0,137.84,"南,北,",精装,高,18.0,板楼,保利心语一期,珞狮南路 
2130000.0,3.0,2.0,88.61,"南,北,",精装,低,18.0,板楼,金地格林小城梦茵区,南湖沃尔玛 
3500000.0,4.0,2.0,183.22,"南,北,",精装,中,5.0,板楼,江南庭园,南湖沃尔玛 
2380000.0,3.0,2.0,114.71,"南,北,",简装,低,16.0,板楼,大华南湖公园世家二期,新南湖 
1060000.0,2.0,1.0,95.23,"南,",精装,中,11.0,塔楼,杨春湖景苑,洪山其它 
1730000.0,2.0,2.0,93.5,"南,北,",精装,中,11.0,板楼,武铁佳苑,徐东 
1120000.0,2.0,1.0,83.22,"北,",精装,中,18.0,板楼,丽华苑,团结大道 
1400000.0,2.0,1.0,87.16,"南,",精装,低,33.0,板楼,瑞湖天地,珞狮南路 
3880000.0,3.0,2.0,120.18,"南,北,",精装,中,16.0,板楼,万科翡翠云台,卓刀泉 
2480000.0,3.0,2.0,126.3,"南,北,",精装,中,45.0,板楼,东原启城二期,白沙洲 
1300000.0,2.0,2.0,91.36,"南,",简装,高,31.0,,徐东馨苑,徐东 
1350000.0,3.0,2.0,95.42,"南,",精装,中,23.0,板楼,旭辉华宇江悦府,白沙洲 
3450000.0,5.0,2.0,191.07,"南,",精装,低,28.0,板楼,爱家皇家公馆,团结大道 
1740000.0,3.0,2.0,93.73,"南,",精装,中,6.0,板楼,美林青城,杨园 
1980000.0,3.0,1.0,90.99,"南,",精装,中,34.0,塔楼,保利中央公馆,新南湖 
1980000.0,4.0,2.0,145.21,"南,",精装,中,10.0,板楼,新世纪花园A区,徐东 
790000.0,1.0,1.0,58.09,"南,东南,",简装,低,23.0,塔楼,明泽丽湾,珞狮南路 
1480000.0,2.0,2.0,104.84,"南,",精装,中,9.0,板楼,东湖花园一期,东湖东亭 
1300000.0,2.0,1.0,73.72,"南,北,",精装,中,34.0,板楼,复地悦城一期西区,白沙洲 
1020000.0,2.0,2.0,84.76,"南,",精装,中,11.0,,富强万象新城,白沙洲 
850000.0,3.0,1.0,62.81,"南,北,",,中,4.0,,武汉市东湖医院宿舍,光谷广场 
2100000.0,3.0,2.0,144.42,"南,北,",简装,中,12.0,板楼,南湖雅园,珞狮南路 
880000.0,3.0,2.0,86.98,"南,北,",精装,高,34.0,板楼,爱家名校华城,白沙洲 
1250000.0,2.0,2.0,77.93,"南,",精装,低,12.0,板楼,新世纪花园A区,徐东 
3670000.0,4.0,2.0,157.72,"南,北,",毛坯,低,28.0,塔楼,城投瀚城,卓刀泉 
980000.0,2.0,1.0,83.19,"南,北,",精装,高,34.0,板楼,融科花满庭,白沙洲 
1360000.0,3.0,2.0,95.46,"南,北,",毛坯,低,27.0,,东原乐见城一期,珞狮南路 
900000.0,2.0,1.0,64.89,"南,",简装,高,6.0,,马房山经济适用房,街道口 
1250000.0,3.0,2.0,99.7,"南,北,",精装,低,7.0,,成功花园A区,南湖沃尔玛 
800000.0,2.0,2.0,80.11,"南,北,",简装,中,11.0,板楼,青菱城市花园二期,白沙洲 
820000.0,2.0,1.0,70.51,"东,",毛坯,低,29.0,板楼,烽火尚品虹城,白沙洲 
730000.0,2.0,2.0,70.18,"南,",毛坯,中,11.0,板楼,青菱城市花园二期,白沙洲 
1150000.0,2.0,1.0,64.72,"南,",精装,高,34.0,板楼,复地悦城一期西区,白沙洲 
3480000.0,3.0,2.0,118.19,"南,",精装,中,29.0,板楼,保利华都,虎泉杨家湾 
1400000.0,3.0,1.0,130.63,"南,北,",毛坯,低,31.0,,彩虹郡,黄家湖 
800000.0,2.0,2.0,80.11,"南,北,",简装,中,11.0,板楼,青菱城市花园二期,白沙洲 
820000.0,2.0,1.0,70.51,"东,",毛坯,低,29.0,板楼,烽火尚品虹城,白沙洲 
5450000.0,3.0,2.0,193.35,"东南,",精装,高,20.0,塔楼,东湖天下,东湖东亭 
1000000.0,2.0,2.0,81.77,"南,北,",,,,塔楼,福星惠誉东澜岸,白沙洲 
1010000.0,2.0,1.0,56.94,"南,",精装,低,33.0,塔楼,保利中央公馆,新南湖 
840000.0,1.0,1.0,66.87,"南,",毛坯,高,33.0,板楼,欢乐星城,东湖东亭 
1520000.0,2.0,1.0,75.58,"南,",简装,中,29.0,,金地自在城,团结大道 
2150000.0,3.0,2.0,109.5,"南,",精装,中,34.0,板楼,保利新武昌K4地块,白沙洲 
2850000.0,3.0,2.0,108.77,"南,北,",精装,高,46.0,塔楼,中建南湖壹号,珞狮南路 
1040000.0,2.0,1.0,72.57,"南,北,",简装,低,7.0,板楼,钢都花园127街坊,青山 
1820000.0,3.0,1.0,96.86,"南,",精装,高,28.0,,保利上城,白沙洲 
1200000.0,2.0,2.0,76.1,"东南,",简装,中,34.0,板楼,清能清江锦城一期,白沙洲 
1220000.0,2.0,2.0,65.25,"西南,",精装,低,32.0,,保利心语七期,珞狮南路 
2760000.0,3.0,2.0,137.57,"南,",精装,,,板楼,保利蓝海郡,卓刀泉 
1685000.0,3.0,1.0,89.33,"西南,",精装,中,34.0,板楼,保利公园九里,老南湖 
1660000.0,3.0,1.0,89.22,"南,",精装,低,34.0,板楼,保利公园九里,老南湖 
1130000.0,2.0,2.0,81.56,"南,北,",精装,中,17.0,板楼,万科金色城市18地块,白沙洲 
1550000.0,2.0,2.0,102.28,"南,北,",精装,中,8.0,板楼,欧洲花园,徐东 
3850000.0,3.0,2.0,137.71,"南,北,",毛坯,高,32.0,板楼,保利华都,虎泉杨家湾 
960000.0,2.0,1.0,83.28,"南,",精装,,,塔楼,福星惠誉东澜岸,白沙洲 
1995000.0,3.0,2.0,100.01,"南,",精装,中,34.0,板楼,保利公园九里,老南湖 
1990000.0,2.0,2.0,91.55,"南,",精装,高,26.0,,大华南湖公园世家三期,新南湖 
1760000.0,3.0,2.0,94.23,"南,",精装,中,33.0,板楼,保利公园九里,老南湖 
1480000.0,2.0,2.0,101.11,"南,北,",精装,中,8.0,塔楼,欧洲花园,徐东 
1580000.0,2.0,2.0,74.85,"西,",精装,中,34.0,,金地自在城,团结大道 
1660000.0,2.0,2.0,78.59,"西南,",精装,高,34.0,,金地自在城,团结大道 
3100000.0,4.0,2.0,148.29,"南,北,",简装,中,11.0,板楼,美林青城,杨园 
1940000.0,3.0,2.0,97.42,"南,",毛坯,低,34.0,塔楼,保利中央公馆,新南湖 
1590000.0,2.0,1.0,78.25,"东南,",简装,低,29.0,,保利城三期,团结大道 
2100000.0,3.0,2.0,99.74,"南,北,",简装,中,31.0,,领秀城,卓刀泉 
2860000.0,4.0,2.0,168.27,"南,北,",简装,中,5.0,板楼,名都花园,卓刀泉 
1800000.0,3.0,2.0,91.27,"南,北,",精装,高,30.0,板楼,保利拉菲,卓刀泉 
1990000.0,2.0,2.0,91.55,"南,",精装,高,26.0,,大华南湖公园世家三期,新南湖 
1760000.0,3.0,2.0,94.23,"南,",精装,中,33.0,板楼,保利公园九里,老南湖 
1480000.0,2.0,2.0,101.11,"南,北,",精装,中,8.0,塔楼,欧洲花园,徐东 
1580000.0,2.0,2.0,74.85,"西,",精装,中,34.0,,金地自在城,团结大道 
1660000.0,2.0,2.0,78.59,"西南,",精装,高,34.0,,金地自在城,团结大道 
1130000.0,2.0,2.0,81.56,"南,北,",精装,中,17.0,板楼,万科金色城市18地块,白沙洲 
1995000.0,3.0,2.0,100.01,"南,",精装,中,34.0,板楼,保利公园九里,老南湖 
2760000.0,3.0,2.0,137.57,"南,",精装,,,板楼,保利蓝海郡,卓刀泉 
960000.0,2.0,1.0,83.28,"南,",精装,,,塔楼,福星惠誉东澜岸,白沙洲 
3850000.0,3.0,2.0,137.71,"南,北,",毛坯,高,32.0,板楼,保利华都,虎泉杨家湾 
1200000.0,2.0,2.0,76.1,"东南,",简装,中,34.0,板楼,清能清江锦城一期,白沙洲 
1220000.0,2.0,2.0,65.25,"西南,",精装,低,32.0,,保利心语七期,珞狮南路 
1685000.0,3.0,1.0,89.33,"西南,",精装,中,34.0,板楼,保利公园九里,老南湖 
1660000.0,3.0,1.0,89.22,"南,",精装,低,34.0,板楼,保利公园九里,老南湖 
1620000.0,2.0,2.0,89.81,"南,",简装,低,34.0,,保利城,团结大道 
1200000.0,2.0,2.0,86.06,"南,",毛坯,高,17.0,板楼,丽华苑,团结大道 
2560000.0,2.0,2.0,91.55,"南,",精装,中,34.0,板楼,保利华都,虎泉杨家湾 
980000.0,2.0,1.0,60.2,"南,",精装,中,28.0,板楼,华腾园,徐东 
1498000.0,2.0,2.0,85.58,"南,北,",精装,高,18.0,,保利心语九期,珞狮南路 
2000000.0,2.0,2.0,92.2,"南,北,",简装,中,11.0,板楼,金地格林小城莱茵区,新南湖 
2880000.0,3.0,1.0,144.16,"南,",精装,中,31.0,塔楼,金地圣爱米伦,新南湖 
1190000.0,2.0,2.0,69.88,"南,",精装,低,34.0,板楼,保利心语十期,珞狮南路 
1620000.0,2.0,2.0,92.64,"南,",精装,高,34.0,板楼,清能清江锦城三期,白沙洲 
1920000.0,2.0,1.0,92.98,"南,",精装,高,28.0,板楼,长航蓝晶绿洲一二期,徐东 
1240000.0,3.0,1.0,90.8,"南,",精装,高,49.0,板楼,世茂林屿岸,文化大道 
870000.0,2.0,1.0,76.69,"南,",精装,低,17.0,板楼,军威苑小区,老南湖 
1200000.0,2.0,2.0,85.96,"东南,",精装,中,18.0,板楼,丽华苑,团结大道 
1298000.0,2.0,2.0,81.11,"南,",精装,低,18.0,,保利心语九期,珞狮南路 
1600000.0,3.0,1.0,110.72,"东南,",简装,低,12.0,板楼,新绿美地,杨园 
2120000.0,3.0,2.0,97.03,"南,",精装,中,26.0,板楼,大华南湖公园世家三期,新南湖 
1280000.0,3.0,2.0,86.9,"南,",毛坯,中,40.0,,保利上城,白沙洲 
1300000.0,2.0,2.0,81.48,"南,北,",简装,高,18.0,塔楼,宝安璞园三期,南湖沃尔玛 
2299000.0,4.0,2.0,179.68,"南,",简装,高,15.0,塔楼,时尚欧洲,徐东 
1498000.0,2.0,2.0,85.58,"南,北,",精装,高,18.0,,保利心语九期,珞狮南路 
870000.0,2.0,1.0,76.69,"南,",精装,低,17.0,板楼,军威苑小区,老南湖 
2350000.0,2.0,2.0,88.77,"南,",精装,中,30.0,板楼,东湖睿园,东湖东亭 
3550000.0,4.0,2.0,154.88,"南,北,",毛坯,低,2.0,,巴黎春天,文化大道 
6810000.0,4.0,2.0,179.45,"南,",精装,中,6.0,板楼,万科翡翠云台,卓刀泉 
1260000.0,2.0,2.0,77.83,"南,",精装,高,34.0,塔楼,瑞湖天地,珞狮南路 
1830000.0,2.0,1.0,79.86,"东,",,高,57.0,塔楼,纯水岸东湖天屿一期,东湖东亭 
1125000.0,2.0,2.0,87.54,"南,",精装,中,11.0,,富强万象新城,白沙洲 
1280000.0,2.0,2.0,77.88,"南,",简装,高,25.0,板楼,佳兆业金域天下二期,白沙洲 
880000.0,2.0,1.0,69.7,"南,",毛坯,高,11.0,,富强万象新城,白沙洲 
1620000.0,2.0,2.0,92.64,"南,",精装,高,34.0,板楼,清能清江锦城三期,白沙洲 
980000.0,2.0,1.0,60.2,"南,",精装,中,28.0,板楼,华腾园,徐东 
2400000.0,3.0,2.0,93.92,"南,",精装,高,33.0,板楼,理公馆,街道口 
1690000.0,3.0,2.0,84.18,"南,",精装,中,18.0,,保利心语三期,珞狮南路 
1200000.0,2.0,2.0,85.96,"东南,",精装,中,18.0,板楼,丽华苑,团结大道 
2650000.0,2.0,1.0,84.31,"南,",精装,高,18.0,板楼,保利华都,虎泉杨家湾 
1590000.0,3.0,1.0,117.26,"南,北,",毛坯,低,20.0,,世茂林屿岸,文化大道 
2150000.0,3.0,2.0,103.71,"南,",,高,34.0,,金地自在城,团结大道 
1920000.0,2.0,1.0,92.98,"南,",精装,高,28.0,板楼,长航蓝晶绿洲一二期,徐东 
1190000.0,2.0,1.0,100.35,"南,北,",精装,中,7.0,板楼,徐东四期公寓,徐东 
1240000.0,3.0,1.0,90.8,"南,",精装,高,49.0,板楼,世茂林屿岸,文化大道 
1420000.0,3.0,2.0,86.73,"东南,",毛坯,低,44.0,,东原晴天见,老南湖 
1640000.0,2.0,2.0,87.18,"东南,",简装,中,28.0,,保利城,团结大道 
1360000.0,2.0,2.0,77.77,"南,北,",精装,中,8.0,板楼,省电社区,东湖东亭 
1250000.0,3.0,1.0,60.56,"南,",毛坯,高,12.0,板楼,圆梦美丽家园,街道口 
849000.0,2.0,2.0,75.78,"南,",精装,高,24.0,板楼,湘龙鑫城,白沙洲 
1030000.0,2.0,1.0,77.7,"南,",精装,中,33.0,,团结名居枫园,徐东 
2560000.0,2.0,2.0,91.55,"南,",精装,中,34.0,板楼,保利华都,虎泉杨家湾 
1439000.0,2.0,1.0,67.82,"南,",精装,中,34.0,塔楼,保利中央公馆,新南湖 
2880000.0,3.0,1.0,144.16,"南,",精装,中,31.0,塔楼,金地圣爱米伦,新南湖 
1190000.0,2.0,2.0,69.88,"南,",精装,低,34.0,板楼,保利心语十期,珞狮南路 
2000000.0,2.0,2.0,92.2,"南,北,",简装,中,11.0,板楼,金地格林小城莱茵区,新南湖 
2260000.0,3.0,2.0,98.18,"南,",精装,高,18.0,板楼,泓悦府,街道口 
1270000.0,2.0,1.0,78.25,"南,北,",毛坯,高,33.0,,诺展星座,团结大道 
1360000.0,2.0,2.0,86.87,"南,",精装,高,33.0,板楼,瑞湖天地,珞狮南路 
1435000.0,2.0,2.0,68.99,"南,",精装,高,24.0,板楼,保利心语六期,珞狮南路 
2480000.0,3.0,2.0,120.82,"南,北,",精装,中,6.0,板楼,金地格林小城美茵区,新南湖 
1745000.0,3.0,2.0,107.02,"南,北,",精装,中,34.0,,巴黎春天,文化大道 
2180000.0,3.0,2.0,114.17,"南,北,",精装,低,47.0,,福星惠誉东湖城二期,东湖东亭 
2350000.0,3.0,2.0,103.68,"南,北,",,低,34.0,,保利城四期,团结大道 
1170000.0,3.0,2.0,88.09,"西南,",精装,中,33.0,板楼,东方雅园三期,青山 
1530000.0,3.0,2.0,88.49,"南,北,",精装,高,18.0,,保利心语三期,珞狮南路 
4200000.0,4.0,2.0,222.59,"南,北,",精装,低,6.0,,湖北省电力岳家嘴小区,东湖东亭 
1650000.0,3.0,2.0,89.36,"南,",精装,中,34.0,板楼,佳兆业金域天下二期,白沙洲 
980000.0,3.0,2.0,77.2,"南,",毛坯,低,18.0,板楼,华腾园,徐东 
1550000.0,3.0,1.0,90.99,"东南,",精装,中,34.0,塔楼,佳兆业金域天下一期,白沙洲 
1860000.0,3.0,2.0,110.51,"南,北,",精装,低,28.0,板楼,华腾园,徐东 
1680000.0,3.0,2.0,95.77,"南,",精装,低,40.0,,保利上城西区,白沙洲 
1380000.0,3.0,2.0,93.84,"南,北,",精装,低,11.0,板楼,百胜青城一品,青山 
1750000.0,3.0,2.0,119.46,"东北,",精装,低,9.0,板楼,新世纪花园B区,徐东 
1590000.0,3.0,1.0,86.16,"南,",精装,低,33.0,,保利才盛景苑,杨园 
1499000.0,3.0,2.0,92.96,"南,",精装,低,33.0,,保利心语九期,珞狮南路 
3450000.0,4.0,2.0,150.64,"南,",精装,高,18.0,板楼,金地格林小城梦茵区,南湖沃尔玛 
1630000.0,3.0,2.0,90.99,"南,",,中,34.0,塔楼,佳兆业金域天下一期,白沙洲 
2200000.0,3.0,2.0,139.01,"南,北,",精装,低,24.0,,爱家国际华城,团结大道 
1730000.0,3.0,2.0,89.79,"东南,",精装,中,32.0,板楼,佳兆业金域天下二期,白沙洲 
880000.0,2.0,2.0,74.0,"南,",,中,35.0,,绿景苑港东名居二期,团结大道 
2800000.0,5.0,3.0,200.98,"南,北,",简装,低,7.0,板楼,尚文创业城,虎泉杨家湾 
1200000.0,2.0,1.0,77.7,"南,",精装,中,33.0,,团结名居枫园,徐东 
2450000.0,3.0,2.0,117.77,"南,北,",精装,中,29.0,,金地自在城,团结大道 
3620000.0,4.0,1.0,177.52,"南,北,",精装,高,11.0,,名都花园,卓刀泉 
2160000.0,3.0,2.0,89.48,"北,南,",精装,低,18.0,板楼,大华南湖公园世家二期,新南湖 
1150000.0,3.0,1.0,96.21,"南,",简装,高,30.0,塔楼,翡翠城,卓刀泉 
1980000.0,3.0,2.0,94.97,"南,",精装,中,29.0,板楼,长航蓝晶绿洲一二期,徐东 
1390000.0,3.0,2.0,86.93,"南,",精装,低,18.0,板楼,百胜青城一品,青山 
2055000.0,3.0,2.0,95.71,"南,北,",精装,中,30.0,板楼,招商雍华府,南湖沃尔玛 
680000.0,1.0,1.0,62.79,"南,北,",精装,低,34.0,,林湖景苑小区,青山 
300000.0,1.0,1.0,35.89,"东南,",精装,高,28.0,,花样年幸福万象,团结大道 
1150000.0,2.0,1.0,70.73,"南,北,",简装,中,8.0,板楼,四眼井66到68号,街道口 
830000.0,1.0,1.0,50.33,"南,",简装,低,18.0,塔楼,南湖名都B,南湖沃尔玛 
1580000.0,2.0,2.0,74.32,"南,",精装,高,34.0,板楼,保利拉菲,卓刀泉 
1400000.0,2.0,2.0,74.32,"南,",精装,低,34.0,板楼,保利拉菲,卓刀泉 
960000.0,2.0,2.0,102.79,"南,",精装,高,8.0,板楼,丽湖花园,珞狮南路 
1790000.0,3.0,1.0,99.5,"南,",精装,中,18.0,板楼,南国花郡,老南湖 
580000.0,1.0,1.0,46.73,"西南,",简装,中,33.0,板楼,欢乐星城,东湖东亭 
850000.0,2.0,1.0,85.75,"南,",精装,低,24.0,板楼,湘龙鑫城,白沙洲 
2250000.0,2.0,2.0,90.09,"南,北,",精装,高,11.0,板楼,金地格林小城莱茵区,新南湖 
1530000.0,1.0,1.0,55.0,"南,",精装,低,32.0,塔楼,银海雅苑,街道口 
1860000.0,3.0,1.0,91.57,"东南,",精装,高,24.0,塔楼,宝安璞园三期,南湖沃尔玛 
1980000.0,3.0,2.0,89.83,"南,",精装,,,板楼,保利蓝海郡,卓刀泉 
1950000.0,3.0,2.0,90.88,"南,",精装,,,板楼,保利拉菲,卓刀泉 
1920000.0,3.0,2.0,92.3,"南,",精装,高,32.0,,金地自在城,团结大道 
1080000.0,3.0,1.0,95.32,"南,北,",精装,低,11.0,塔楼,杨春湖景苑,洪山其它 
1080000.0,2.0,2.0,102.27,"南,北,",简装,中,7.0,板楼,军威苑小区,老南湖 
1600000.0,4.0,2.0,150.07,"南,北,",精装,低,46.0,板楼,美好长江首玺,白沙洲 
1020000.0,3.0,2.0,102.8,"南,北,",毛坯,高,31.0,板楼,鄂旅投书院世家,白沙洲 
1618000.0,3.0,2.0,124.96,"南,北,",毛坯,中,32.0,,沙湖港湾三期,东湖东亭 
1360000.0,3.0,2.0,122.79,"南,",简装,中,18.0,塔楼,明泽丰华苑,新南湖 
1660000.0,3.0,2.0,134.37,"南,",毛坯,低,28.0,板楼,楚天都市沁园,黄家湖 
1950000.0,3.0,2.0,108.18,"南,",精装,中,33.0,板楼,东原启城二期,白沙洲 
2560000.0,3.0,2.0,127.36,"南,",精装,高,17.0,板楼,金地格林小城梦茵区,南湖沃尔玛 
1860000.0,3.0,2.0,107.85,"南,北,",精装,中,34.0,塔楼,佳兆业金域天下三期,白沙洲 
1179000.0,3.0,2.0,86.48,"南,北,",简装,中,32.0,板楼,东原湖光里,黄家湖 
1800000.0,3.0,2.0,87.87,"南,",精装,中,31.0,,金地自在城,团结大道 
1670000.0,3.0,2.0,108.18,"北,南,",精装,低,33.0,板楼,东原启城二期,白沙洲 
1280000.0,3.0,2.0,134.46,"东南,",毛坯,高,29.0,板楼,长江鑫都A区,白沙洲 
2180000.0,3.0,2.0,117.37,"南,北,",,低,46.0,板楼,万科城市之光,白沙洲 
1850000.0,3.0,2.0,92.9,"南,北,",精装,高,30.0,板楼,花样年花郡,团结大道 
1050000.0,3.0,2.0,86.58,"南,北,",简装,低,35.0,板楼,东原湖光里,黄家湖 
1800000.0,3.0,2.0,128.52,"南,北,",精装,高,48.0,板楼,东原启城三/四期,白沙洲 
1580000.0,3.0,2.0,86.76,"南,",精装,中,42.0,,东原晴天见,老南湖 
1340000.0,2.0,2.0,95.84,"南,北,",简装,中,31.0,板楼,武铁佳苑,徐东 
